code,first_name,second_name,web_name,id
55909,Chris,Smalling,Smalling,263
76359,Phil,Jones,Jones,264
106760,Luke,Shaw,Shaw,265
58893,Marcos,Rojo,Rojo,266
20695,Antonio,Valencia,Valencia,267
40002,Matteo,Darmian,Darmian,268
201084,Timothy,Fosu-Mensah,Fosu-Mensah,269
58877,Daley,Blind,Blind,270
197365,Eric,Bailly,Bailly,271
180804,Axel,Tuanzebe,Tuanzebe,272
184667,Victor,Lindelöf,Lindelöf,273
43670,Juan,Mata,Mata,274
41184,Marouane,Fellaini,Fellaini,275
2404,Michael,Carrick,Carrick,276
18892,Ashley,Young,Young,277
59846,Ander,Herrera,Herrera,278
109322,Jesse,Lingard,Lingard,279
148225,Anthony,Martial,Martial,280
57249,Henrikh,Mkhitaryan,Mkhitaryan,281
74208,Paul,Pogba,Pogba,282
195851,Scott,McTominay,McTominay,283
176297,Marcus,Rashford,Rashford,284
66749,Romelu,Lukaku,Lukaku,285
19838,Robert,Elliot,Elliot,286
59735,Karl,Darlow,Darlow,287
151119,DeAndre,Yedlin,Yedlin,288
58845,Ciaran,Clark,Clark,289
101148,Jamaal,Lascelles,Lascelles,290
106618,Paul,Dummett,Dummett,291
83428,Grant,Hanley,Hanley,292
27462,Jesús,Gámez Duarte,Gámez,293
77359,Florian,Lejeune,Lejeune,294
56983,Matt,Ritchie,Ritchie,295
50232,Jonjo,Shelvey,Shelvey,296
42727,Yoan,Gouffran,Gouffran,297
28147,Mohamed,Diamé,Diamé,298
58771,Jack,Colback,Colback,299
104953,Christian,Atsu,Atsu,300
104547,Dwight,Gayle,Gayle,301
168580,Ayoze,Pérez,Pérez,302
128389,Aleksandar,Mitrovic,Mitrovic,303
11854,Daryl,Murphy,Murphy,304
58376,Alex,McCarthy,McCarthy,305
40383,Fraser,Forster,Forster,306
40146,Ryan,Bertrand,Bertrand,307
80447,Maya,Yoshida,Yoshida,308
169359,Matt,Targett,Targett,309
58822,Cédric,Soares,Cédric,310
97032,Virgil,van Dijk,van Dijk,311
40833,Jérémy,Pied,Pied,312
88900,Jack,Stephens,Stephens,313
153373,Sam,McQueen,McQueen,314
171771,Jan,Bednarek,Bednarek,315
17339,Steven,Davis,Davis,316
101178,James,Ward-Prowse,Ward-Prowse,317
62399,Dusan,Tadic,Tadic,318
85654,Jordy,Clasie,Clasie,319
78056,Oriol,Romeu Vidal,Oriol Romeu,320
132015,Pierre-Emile,Højbjerg,Højbjerg,321
128198,Sofiane,Boufal,Boufal,322
153379,Joshua,Sims,Sims,323
83283,Nathan,Redmond,Redmond,324
20452,Shane,Long,Long,325
78356,Charlie,Austin,Austin,326
61548,Manolo,Gabbiadini,Gabbiadini,327
105666,Jack,Butland,Butland,328
6744,Lee,Grant,Grant,329
37869,Ryan,Shawcross,Shawcross,330
50089,Geoff,Cameron,Cameron,331
39487,Erik,Pieters,Pieters,332
61595,Marc,Muniesa,Muniesa,333
17997,Phil,Bardsley,Bardsley,334
9047,Glen,Johnson,Johnson,335
221267,Josh,Tymon,Tymon,336
40555,Joe,Allen,Allen,337
20208,Charlie,Adam,Adam,338
12150,Glenn,Whelan,Whelan,339
41464,Marko,Arnautovic,Arnautovic,340
19568,Ibrahim,Afellay,Afellay,341
68312,Xherdan,Shaqiri,Shaqiri,342
102738,Giannelli,Imbula,Imbula,343
40276,Bojan,Krkic Perez,Bojan,344
205102,Ramadan,Sobhi,Sobhi,345
14295,Darren,Fletcher,Fletcher,346
3773,Peter,Crouch,Crouch,347
61858,Mame Biram,Diouf,Diouf,348
91972,Saido,Berahino,Berahino,349
37096,Lukasz,Fabianski,Fabianski,350
61760,Kristoffer,Nordfeldt,Nordfeldt,351
49539,Kyle,Naughton,Naughton,352
42996,Angel,Rangel,Rangel,353
57145,Federico,Fernández,Fernández,354
96306,Stephen,Kingsley,Kingsley,355
97615,Mike,van der Hoorn,van der Hoorn,356
149266,Alfie,Mawson,Mawson,357
28654,Martin,Olsson,Olsson,358
55422,Gylfi,Sigurdsson,Sigurdsson,359
11829,Wayne,Routledge,Routledge,360
15114,Leon,Britton,Britton,361
96305,Jay,Fulton,Fulton,362
76542,Sung-yueng,Ki,Ki Sung-yueng,363
49195,Jefferson,Montero,Montero,364
49277,Leroy,Fer,Fer,365
21083,Nathan,Dyer,Dyer,366
93464,Tom,Carroll,Carroll,367
111787,Modou,Barrow,Barrow,368
57586,Luciano,Narsingh,Narsingh,369
106899,Roque,Mesa,Mesa,370
19760,Fernando,Llorente,Llorente,371
169432,Oliver,McBurnie,McBurnie,372
80146,Jordan,Ayew,Jordan Ayew,373
173879,Tammy,Abraham,Abraham,374
37915,Hugo,Lloris,Lloris,375
39215,Michel,Vorm,Vorm,376
55605,Toby,Alderweireld,Alderweireld,377
38290,Danny,Rose,Rose,378
58621,Kyle,Walker,Walker,379
39194,Jan,Vertonghen,Vertonghen,380
115556,Ben,Davies,Davies,381
77794,Kieran,Trippier,Trippier,382
97485,Kevin,Wimmer,Wimmer,383
93264,Eric,Dier,Dier,384
39104,Mousa,Dembélé,Dembélé,385
62974,Erik,Lamela,Lamela,386
80607,Christian,Eriksen,Eriksen,387
108823,Bamidele,Alli,Alli,388
54756,Victor,Wanyama,Wanyama,389
85971,Heung-Min,Son,Son,390
157668,Harry,Winks,Winks,391
168566,Georges-Kévin,Nkoudou,Nkoudou,392
45268,Moussa,Sissoko,Sissoko,393
78830,Harry,Kane,Kane,394
165990,Vincent,Janssen,Janssen,395
56827,Costel,Pantilimon,Pantilimon,396
18656,Heurelho,Gomes,Gomes,397
37742,Younes,Kaboul,Kaboul,398
41338,Craig,Cathcart,Cathcart,399
41945,Sebastian,Prödl,Prödl,400
40868,José,Holebas,Holebas,401
52153,Miguel,Britos,Britos,402
85624,Christian,Kabasele,Kabasele,403
52940,Daryl,Janmaat,Janmaat,404
20145,Adrian,Mariappa,Mariappa,405
231172,Brandon,Mason,Mason,406
54484,Francisco,Femenía Far,Kiko Femenía,407
43250,Tom,Cleverley,Cleverley,408
38439,Etienne,Capoue,Capoue,409
21123,Valon,Behrami,Behrami,410
88935,Steven,Berghuis,Berghuis,411
44604,Nordin,Amrabat,Amrabat,412
173514,Isaac,Success,Success,413
121599,Abdoulaye,Doucouré,Doucouré,414
61566,Roberto,Pereyra,Pereyra,415
108413,Will,Hughes,Hughes,416
41725,Troy,Deeney,Deeney,417
20046,Stefano,Okaka,Okaka,418
49696,Mauro,Zárate,Zárate,419
12086,Boaz,Myhill,Myhill,420
9089,Ben,Foster,Foster,421
67527,Allan-Roméo,Nyom,Nyom,422
37642,Jonny,Evans,Evans,423
60232,Craig,Dawson,Dawson,424
19272,Gareth,McAuley,McAuley,425
49944,Jake,Livermore,Livermore,426
54908,Nacer,Chadli,Chadli,427
18008,James,Morrison,Morrison,428
55829,Claudio,Yacob,Yacob,429
63370,James,McClean,McClean,430
173809,Jonathan,Leko,Leko,431
50229,Matt,Phillips,Phillips,432
195864,Sam,Field,Field,433
19151,Chris,Brunt,Brunt,434
57134,Salomón,Rondón,Rondón,435
49440,Hal,Robson-Kanu,Robson-Kanu,436
44683,Jay,Rodriguez,Rodriguez,437
60706,Adrián,San Miguel del Castillo,Adrián,438
32259,Darren,Randolph,Randolph,439
38580,Jose,Fonte,Fonte,440
8380,James,Collins,Collins,441
48717,Winston,Reid,Reid,442
55459,Aaron,Cresswell,Cresswell,443
40669,Angelo,Ogbonna,Ogbonna,444
113564,Sam,Byram,Byram,445
105717,Arthur,Masuaku,Masuaku,446
20658,Pablo,Zabaleta,Zabaleta,447
18987,Robert,Snodgrass,Snodgrass,448
45124,André,Ayew,André Ayew,449
18073,Mark,Noble,Noble,450
55037,Cheikhou,Kouyaté,Kouyaté,451
59779,Pedro,Obiang,Obiang,452
86934,Manuel,Lanzini,Lanzini,453
57531,Michail,Antonio,Antonio,454
44336,Sofiane,Feghouli,Feghouli,455
163526,Edimilson,Fernandes,Fernandes,456
40142,Andy,Carroll,Carroll,457
73889,Diafra,Sakho,Sakho,458
176296,Ashley,Fletcher,Fletcher,459
148179,Enner,Valencia,Valencia,460
43808,Markus,Suttner,Suttner,461
79733,Scott,Malone,Malone,462
169102,Tiemoué,Bakayoko,Bakayoko,463
56192,Cuco,Martina,Martina,464
92170,Massadio,Haidara,Haidara,465
48773,Siem,de Jong,de Jong,466
155513,Rolando,Aarons,Aarons,467
77777,Ahmed El-Sayed,Hegazi,Hegazi,468
98747,Nick,Pope,Pope,469
135363,Andreas,Christensen,Christensen,470
171162,Charly,Musonda,Musonda,471
88482,Álvaro,Morata,Morata,472
11974,Eldin,Jakupovic,Jakupovic,473
61604,Matty,James,James,474
122798,Andrew,Robertson,Robertson,475
156689,Andreas,Pereira,Pereira,476
109528,Javier,Manquillo,Manquillo,477
114243,Jacob,Murphy,Murphy,478
15749,Joe,Hart,Hart,479
101184,Calum,Chambers,Chambers,480
112516,Isaiah,Brown,Brown,481
173954,Jairo,Riedewald,Riedewald,482
100180,Danilo Luiz,da Silva,Danilo,483
102826,Benjamin,Mendy,Mendy,484
59940,Kyle,Bartley,Bartley,485
16045,Ben,Watson,Watson,486
43020,Javier,Hernández Balcázar,Chicharito,487
61316,Jose Luis,Mato Sanmartín,Joselu,488
200641,Reiss,Nelson,Nelson,489
66242,Davy,Pröpper,Pröpper,490
218112,Jason,Lokilo,Lokilo,491
209244,Phil,Foden,Foden,492
216183,Brahim,Diaz,Diaz,493
149736,Chancel,Mbemba,Mbemba,494
195384,Mikel,Merino,Merino,495
153127,Isaac,Hayden,Hayden,496
42564,Eric Maxim,Choupo-Moting,Choupo-Moting,497
158534,Kyle,Walker-Peters,Walker-Peters,498
133801,Jerome,Sinclair,Sinclair,499
151086,Mario,Lemina,Lemina,500
212319,Richarlison,de Andrade,Richarlison,501
57112,Eliaquim,Mangala,Mangala,502
194794,Fikayo,Tomori,Tomori,503
181911,Kyle,Scott,Scott,504
94926,Olayinka Fredrick Oladotun,Ladapo,Ladapo,505
3201,Stuart,Taylor,Taylor,506
232427,Rekeem,Harper,Harper,507
215457,Kane,Wilson,Wilson,508
135365,Jeremie,Boga,Boga,509
204480,Declan,Rice,Rice,510
168763,Cameron,Carter-Vickers,Carter-Vickers,511
93127,Jesé,Rodríguez Ruiz,Jesé,512
85352,Bruno,Martins Indi,Martins Indi,513
91979,Jon,Flanagan,Flanagan,514
138009,Sullay,Kaikai,Kaikai,515
43521,Henri,Saivet,Saivet,516
167473,José Heriberto,Izquierdo Mena,Izquierdo,517
60689,Chris,Wood,Wood,518
74033,Sam,Clucas,Clucas,519
173904,Davinson,Sánchez,Sánchez,520
172246,Florent,Hadergjonaj,Hadergjonaj,521
246878,Abdelhamid,Sabiri,Sabiri,522
9808,Zlatan,Ibrahimovic,Ibrahimovic,523
197937,Oliver,Burke,Burke,524
167075,Wesley,Hoedt,Hoedt,525
198501,Sead,Haksabanovic,Haksabanovic,526
100412,André,Carrillo,Carrillo,527
204216,Keshi,Anderson,Anderson,528
155503,Freddie,Woodman,Woodman,529
95463,Danny,Ward,Ward,530
199404,Tashan,Oakley-Boothe,Oakley-Boothe,531
80226,Serge,Aurier,Aurier,532
73494,Grzegorz,Krychowiak,Krychowiak,533
234908,Juan,Foyth,Foyth,534
171319,Renato,Sanches,Sanches,535
48332,Orestis,Karnezis,Karnezis,536
66247,Marvin,Zeegelaar,Zeegelaar,537
74375,Ezequiel,Schelotto,Schelotto,538
180151,Nikola,Vlasic,Vlasic,539
20480,Tim,Krul,Krul,540
60598,Aleksandar,Dragovic,Dragovic,541
57001,Wilfried,Bony,Bony,542
105700,Davide,Zappacosta,Zappacosta,543
221245,Levi,Lumeka,Lumeka,544
28609,Adam,Legzdins,Legzdins,545
154043,Ainsley,Maitland-Niles,Maitland-Niles,546
1243,Robert,Green,Green,547
113688,Oumar,Niasse,Niasse,548
225321,Aaron,Ramsdale,Ramsdale,549
194190,Harry,Souttar,Souttar,550
206325,Oleksandr,Zinchenko,Zinchenko,551
49438,Jordon,Mutch,Mutch,552
220738,Jayson,Molumby,Molumby,553
39725,Anders,Lindegaard,Lindegaard,554
199806,Dion,Henry,Henry,555
209212,Thomas,Edwards,Edwards,556
112520,Alex,Palmer,Palmer,557
199598,Ethan,Ampadu,Ampadu,558
113534,Matt,Macey,Macey,559
205533,Edward,Nketiah,Nketiah,560
214225,Joe,Rodon,Rodon,561
200455,Julien,Ngoy,Ngoy,562
195855,Beni,Baningime,Baningime,563
27334,Mathieu,Debuchy,Debuchy,564
102884,Paulo,Gazzaniga,Gazzaniga,565
175941,Alfie,Whiteman,Whiteman,566
178867,Antonio,Martinez Lopez,Martínez,567
216058,Domingos,Quina,Quina,568
112316,Jakob,Haugaard,Haugaard,569
222434,Jack,Simpson,Simpson,570
197469,Hamza,Choudhury,Choudhury,571
209419,Max,Melbourne,Melbourne,572
222018,Ben,Johnson,Johnson,573
232398,Nathan,Trott,Trott,574
95508,Fredrik,Ulvestad,Ulvestad,575
40346,Erwin,Mulder,Mulder,576
220693,Rayhaan,Tulloch,Tulloch,577
232423,Nathan,Ferguson,Ferguson,578
214590,Aaron,Wan-Bissaka,Wan-Bissaka,579
156660,Moses,Makasi,Makasi,580
204760,Michael,Folivi,Folivi,581
154506,Daniel,Bachmann,Bachmann,582
209046,Callum,Hudson-Odoi,Hudson-Odoi,583
122342,Emerson,Hyndman,Hyndman,584
169743,Connor,Mahoney,Mahoney,585
109646,Oluwatosin,Adarabioyo,Adarabioyo,586
174248,George,Thomas,Thomas,587
200370,Matt,Butcher,Butcher,588
46483,Adrien Sebastian,Perruchet Silva,Silva,589
20481,Stephen,Ireland,Ireland,590
109434,Terence,Kongolo,Kongolo,591
66838,Cenk,Tosun,Tosun,592
106450,Alex,Pritchard,Pritchard,593
102366,Moritz,Bauer,Bauer,594
233963,Konstantinos,Mavropanos,Mavropanos,595
156658,Reece,Burke,Burke,596
172567,Josh,Cullen,Cullen,597
192290,Connor,Roberts,Roberts,598
93001,Konstantinos,Stafylidis,Stafylidis,599
199583,Dujon,Sterling,Sterling,600
210207,Fousseni,Diabaté,Diabaté,601
431774,Kyle,Taylor,Taylor,602
220598,Michael,Obafemi,Obafemi,603
106757,Jürgen,Locadia,Locadia,604
185478,Jaroslaw,Jach,Jach,605
163776,Erdal,Rakip,Rakip,606
98914,Guido,Carrillo,Carrillo,607
109788,João Mário,Naval Costa Eduardo,João Mário,608
94924,Gerard,Deulofeu,Deulofeu,609
185431,Ali,Gabr,Gabr,610
173792,Reece,Oxford,Oxford,611
146941,Aymeric,Laporte,Laporte,612
179725,Carl,Stewart,Stewart,613
109533,Emerson,Palmieri dos Santos,Emerson,614
219002,Dodi,Lukebakio,Lukebakio,615
54694,Pierre-Emerick,Aubameyang,Aubameyang,616
95715,Lucas,Rodrigues Moura da Silva,Lucas Moura,617
144660,Didier,Ndong,Ndong,618
163463,Papa Alioune,Ndiaye,Badou Ndiaye,619
143877,Alexander,Sørloth,Sørloth,620
67089,Martin,Dubravka,Dubravka,621
167522,Jordan,Hugill,Hugill,622
234483,Aiden,O'Neill,O'Neill,623
247286,Kyle,Jameson,Jameson,624
209420,Joy,Mukena,Mukena,625
14075,Patrice,Evra,Evra,626
174594,Lukas,Nmecha,Nmecha,627
200884,Tyrese,Campbell,Campbell,628
80183,Luke,Garbutt,Garbutt,629
209043,Nya,Kirby,Kirby,630
195859,Marcus,Browne,Browne,631
180736,Trevoh,Chalobah,Chalobah,632
51917,Diego,Cavalieri,Cavalieri,633
200089,Joseph,Willock,Willock,634
179829,Josh,Pask,Pask,635
179830,Grady,Diangana,Diangana,636
226029,Lasse,Sorenson,Sorenson,637
432705,James,Daly,Daly,638
153477,Conor,Masterson,Masterson,639
206915,Curtis,Jones,Jones,640
217989,Rafael,Camacho,Camacho,641
201666,Harvey,Barnes,Barnes,642
198504,Kazaiah,Sterling,Sterling,643
209413,Jordi,Osei-Tutu,Osei-Tutu,644
216554,Sam,Hughes,Hughes,645
433154,Dwight,McNeil,McNeil,646
173804,Layton,Ndukwu,Ndukwu,647
